OBJECTID,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE,x,y
667,406374391,SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA - SAN DIEGO,550000796,Parent Facility,16745 W Bernardo Dr,San Diego,92127,37,San Diego,Not Applicable,,Open,3/11/2010 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.0149602,-117.0812654,6306854.13715214,1950084.15821473
668,406374396,"GUARDIAN ANGEL HOME CARE, INC. - SAN DIEGO",550000512,Parent Facility,3505 Cam Del Rio S,San Diego,92108,37,San Diego,Not Applicable,,Open,12/10/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.7776105,-117.1186783,6294666.36625214,1863821.65357473
669,406374397,ADVANTAGE HEALTH SYSTEMS,550000163,Parent Facility,9663 Tierra Grande St,San Diego,92126,37,San Diego,Not Applicable,,Open,6/15/2007 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.895,-117.12131,6294214.40488572,1906538.66623764
670,406374400,ALPHA PLUS HOME HEALTH SERVICES,550000535,Parent Facility,7227 Broadway,Lemon Grove,91945,37,San Diego,Not Applicable,,Open,6/21/2007 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.74222,-117.04196,6318148.83634748,1850757.5327214
671,406374403,SILVERADO HOSPICE SAN DIEGO,550000553,Parent Facility,5471 Kearny Villa Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,6/9/2020 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.83347,-117.13731,6289112.67296322,1884193.41696498
672,406374406,DESERT HOME CARE,80000793,Parent Facility,4343 Yaqui Pass Rd,Borrego Springs,92004,37,San Diego,Not Applicable,,Open,1/25/2008 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.18074,-116.33241,6536455.71469347,2009397.54188432
673,406374411,"MAXIM HEALTHCARE SERVICES, INC.",80000381,Parent Facility,5030 Camino de la Siesta,San Diego,92108,37,San Diego,Not Applicable,,Open,4/29/2014 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.7646,-117.16004,6281912.10206255,1859196.45055482
674,406374412,ASPIRE HOME HEALTHCARE,550000107,Parent Facility,5830 Oberlin Dr,San Diego,92121,37,San Diego,Not Applicable,,Open,4/23/2008 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.89421,-117.19313,6272166.63533305,1906443.05881731
675,406374416,WESTERN HEALTH HOMECARE,80000085,Parent Facility,591 Camino de la Reina,San Diego,92108,37,San Diego,Not Applicable,,Open,9/4/2008 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.76633,-117.1619,6281345.83351006,1859830.87645131
676,406374418,UNI CARE HOME HEALTH INC,550000828,Parent Facility,1510 S Escondido Blvd,Escondido,92025,37,San Diego,Not Applicable,,Open,2/1/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.10752,-117.0751,6309010.5429443,1983745.9773739
677,406374423,PROMONTORY HOME HEALTH,550000906,Parent Facility,225 W Madison Ave,El Cajon,92020,37,San Diego,Not Applicable,,Open,10/26/2015 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.80066,-116.96422,6342198.52873355,1871847.56271973
678,406374424,HOSPICE BY THE SEA,550000907,Parent Facility,312 S Cedros Ave,Solana Beach,92075,37,San Diego,Not Applicable,,Open,3/13/2009 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.98926,-117.26992,6248934.15194248,1941246.9954429
679,406374427,APREVA HOSPICE,550000978,Parent Facility,1565 Hotel Cir S,San Diego,92108,37,San Diego,Not Applicable,,Open,7/26/2010 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.75896,-117.17744,6276545.00190438,1857191.57005015
680,406374428,"PROVIDENT HOME HEALTHCARE, INC",550001111,Parent Facility,7950 Silverton Ave,San Diego,92126,37,San Diego,Not Applicable,,Open,7/20/2011 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.89084,-117.15001,6285391.85100855,1905099.9515954
681,406374429,SAN DIEGO HOME HEALTH CARE SERVICES INC,550001041,Parent Facility,511 Encinitas Blvd,Encinitas,92024,37,San Diego,Not Applicable,,Open,3/27/2009 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.04679,-117.28111,6245710.0947423,1962211.94498272
682,406374435,ADVANCED HOME HEALTH SAN DIEGO INC,550001206,Parent Facility,9245 Activity Rd,San Diego,92126,37,San Diego,Not Applicable,,Open,10/14/2020 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.89623,-117.12815,6292118.62856548,1907003.7962129
683,406374440,AVEANNA HEALTHCARE,550001308,Parent Facility,2020 Camino del Rio N,San Diego,92108,37,San Diego,Not Applicable,,Open,5/21/2015 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.77025,-117.14233,6287373.84638838,1861205.05185255
684,406374442,"MODERN HOME HEALTH CARE, INC.",550001416,Parent Facility,3130 Bonita Rd,Chula Vista,91910,37,San Diego,Not Applicable,,Open,11/16/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.64777,-117.05655,6313396.78548414,1816427.59646015
685,406374443,HEALTH PLUS HOME HEALTH CARE INC,550001415,Parent Facility,2251 San Diego Ave,San Diego,92110,37,San Diego,Not Applicable,,Open,11/3/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.74879,-117.19201,6272032.39938106,1853531.55834131
686,406374447,SEAPORT HOME HEALTH,550001427,Parent Facility,5473 Kearny Villa Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,12/28/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.83341,-117.13905,6288578.01884881,1884176.13976856
687,406374451,BRIGHTSTAR CARE OF ENCINITAS,550001469,Parent Facility,680 Fletcher Pkwy,El Cajon,92020,37,San Diego,Not Applicable,,Open,9/5/2020 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.8083,-116.97068,6340232.68850514,1874640.9416474
688,406374452,INTERIM HEALTHCARE THE GIFT OF HOSPICE,550001559,Parent Facility,5625 Ruffin Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,4/20/2011 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.83667,-117.12665,6292396.8478253,1885329.98588607
689,406374453,"PREMIER HEALTHCARE SERVICES, LLC - SAN MARCOS",550001589,Parent Facility,338 Via Vera Cruz,San Marcos,92078,37,San Diego,Not Applicable,,Open,4/20/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.1368626,-117.1887985,6274291.12911555,1994716.40490806
690,406374454,SONATA HOSPICE,550001558,Parent Facility,5333 Mission Center Rd,San Diego,92108,37,San Diego,Not Applicable,,Open,2/14/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.77146,-117.15482,6283538.41770755,1861678.37734948
691,406374457,BRISTOL HOSPICE - SAN DIEGO L.L.C.,550001745,Parent Facility,8765 Aero Dr,San Diego,92123,37,San Diego,Not Applicable,,Open,11/24/2013 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.80969,-117.13941,6288393.82105447,1875546.96116081
692,406374459,VITAL CARE HEALTH SYSTEMS,550001790,Parent Facility,444 Camino del Rio S,San Diego,92108,37,San Diego,Not Applicable,,Open,11/8/2011 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.76138,-117.16043,6281781.98421255,1858025.95617664
693,406374460,BRIDGE HOME HEALTH,550001805,Parent Facility,5090 Shoreham Pl,San Diego,92122,37,San Diego,Not Applicable,,Open,8/15/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.85236,-117.18641,6274092.60326588,1891198.09980598
694,406374461,ODOS HOME HEALTH INC,550001814,Parent Facility,9225 Dowdy Dr,San Diego,92126,37,San Diego,Not Applicable,,Open,11/10/2011 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.88974,-117.14648,6286471.99615797,1904690.39959298
695,406374462,"ABSOLUTE HOME HEALTH, INC.",550001828,Parent Facility,4740 Murphy Canyon Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,12/14/2011 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.8273,-117.1195,6294564.57380481,1881902.47371222
696,406374463,"SACRED HEART HEALTH CARE PROVIDERS, INC.",550001830,Parent Facility,758 N 2nd St,El Cajon,92021,37,San Diego,Not Applicable,,Open,1/25/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.80463,-116.93581,6350937.97352497,1873233.39032865
697,406374464,"MISSION HOSPICE SERVICES OF SAN DIEGO, INC.",550001831,Parent Facility,2385 Northside Dr,San Diego,92108,37,San Diego,Not Applicable,,Open,4/16/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.78589,-117.12618,6292385.95217781,1866853.30663215
698,406374466,HEALTHWISE HOME HEALTH CARE INC.,550001881,Parent Facility,1615 Sweetwater Rd,National City,91950,37,San Diego,Not Applicable,,Open,3/29/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.6612922,-117.0830112,6305290.93456988,1821411.50119048
699,406374467,BRIGHTSTAR OF ESCONDIDO & SAN MARCOS,550001901,Parent Facility,504 W Mission Ave,Escondido,92025,37,San Diego,Not Applicable,,Open,9/15/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.1282,-117.09227,6303813.69113331,1991312.22602089
700,406374468,ADVANTAGE HEALTH SYSTEMS,550001984,Parent Facility,9663 Tierra Grande St,San Diego,92126,37,San Diego,Not Applicable,,Open,6/20/2012 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.89499,-117.1215112,6294152.6159673,1906535.54419665
701,406374472,"HEALTHY LIVING AT HOME -  SAN DIEGO, LLC",550002093,Parent Facility,9444 Waples St,San Diego,92121,37,San Diego,Not Applicable,,Open,10/18/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.90163,-117.18475,6274763.09798789,1909119.52951422
702,406374475,"EMERALD TRIUNE HOME HEALTH SERVICES, INC.",550002018,Parent Facility,253 S Escondido Blvd,Escondido,92025,37,San Diego,Not Applicable,,Open,8/1/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.1188,-117.08319,6306566.09573346,1987869.79228897
703,406374482,SEAPORT HOSPICE,550002260,Parent Facility,5473 Kearny Villa Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,2/16/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.83341,-117.13905,6288578.01884881,1884176.13976856
704,406374483,"AAA HOME HEALTH, INC.",550002706,Parent Facility,9225 Dowdy Dr,San Diego,92126,37,San Diego,Not Applicable,,Open,6/2/2015 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.8900375,-117.1461357,6286578.61602347,1904797.73139931
705,406374486,SHIELD HOME HEALTH,550002262,Parent Facility,7940 Silverton Ave,San Diego,92126,37,San Diego,Not Applicable,,Open,4/29/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.89085,-117.15004,6285382.67320539,1905103.66943572
706,406374488,"DELTA HOME HEALTH, INC",550002301,Parent Facility,9948 Hibert St,San Diego,92131,37,San Diego,Not Applicable,,Open,12/1/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.91387,-117.1123,6297036.8168918,1913381.2299803
707,406374492,"BONITA HOMECARE, INC.",550002280,Parent Facility,319 F St,Chula Vista,91910,37,San Diego,Not Applicable,,Open,5/16/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.64104,-117.0808,6305912.75681706,1814037.58975723
708,406374501,ELIZABETH HOSPICE - BRANCH - CARLSBAD,80000519,Branch,5938 Priestly Dr,Carlsbad,92008,37,San Diego,Not Applicable,,Open,11/11/2013 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.13321,-117.27283,6248555.68452355,1993629.43496914
709,406374502,ELIZABETH HOSPICE - BRANCH - SAN DIEGO,80000519,Branch,8989 Rio San Diego Dr,San Diego,92108,37,San Diego,Not Applicable,,Open,11/11/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.7758,-117.13677,6289100.0867023,1863209.74502164
710,406374504,MISSION HOME HEALTH OF SAN MARCOS - BRANCH,80000548,Branch,334 Via Vera Cruz,San Marcos,92078,37,San Diego,Not Applicable,,Open,7/2/2014 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.1367765,-117.1895213,6274069.59379748,1994687.0713053
711,406374505,ALWAYS BEST CARE  SENIOR SERVICES,550002432,Parent Facility,3665 Ruffin Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,3/25/2014 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.80984,-117.1193,6294573.04688497,1875549.42473856
712,406374507,TOGETHER HOSPICE CARE LLC,550002612,Parent Facility,7771 University Ave,La Mesa,91942,37,San Diego,Not Applicable,,Open,2/6/2022 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.76215,-117.03009,6321852.95164263,1857981.27483556
713,406374511,BRIDGE HOSPICE,550002782,Parent Facility,5090 Shoreham Pl,San Diego,92122,37,San Diego,Not Applicable,,Open,7/23/2018 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.85236,-117.18641,6274092.60326588,1891198.09980598
714,406374512,"TRIO HOME HEALTH CARE OF SAN DIEGO, INC.",550002783,Parent Facility,1991 Village Park Way,Encinitas,92024,37,San Diego,Not Applicable,,Open,8/4/2014 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.05337,-117.24576,6256564.82598555,1964500.68089081
715,406374521,"ART OF HOSPICE CARE, INC.",550002944,Parent Facility,7710 Balboa Ave,San Diego,92111,37,San Diego,Not Applicable,,Open,7/1/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.82185,-117.1579,6282751.32643397,1880020.13036406
716,406374523,HOSPICE OF THE SOUTH COAST LLC,550002951,Parent Facility,10251 Vista Sorrento Pkwy,San Diego,92121,37,San Diego,Not Applicable,,Open,9/16/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.89508,-117.214,6265763.47720763,1906818.18044239
717,406374524,ARDENT HOSPICE & PALLIATIVE CARE INC,550002248,Parent Facility,16486 Bernardo Center Dr,San Diego,92128,37,San Diego,Not Applicable,,Open,3/5/2015 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.01377,-117.07772,6307937.48341064,1949642.47274639
718,406374526,UNI CARE HOSPICE INC,550003028,Parent Facility,1510 S Escondido Blvd,Escondido,92025,37,San Diego,Not Applicable,,Open,6/12/2018 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.10752,-117.07512,6309004.4189408,1983746.02593023
719,406374530,"ST JOSEPH CARE HOSPICE SERVICES, INC",550003058,Parent Facility,330 W Felicita Ave,Escondido,92025,37,San Diego,Not Applicable,,Open,4/8/2015 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.10423,-117.07404,6309325.66567364,1982546.37675473
720,406374531,"KAMELYA HOME HEALTH, INCORPORATED",550003062,Parent Facility,3835 Avocado Blvd,La Mesa,91941,37,San Diego,Not Applicable,,Open,4/23/2015 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.74876,-116.96198,6342757.89933397,1852959.66676857
721,406374533,SOJOURN HOSPICE & PALLIATIVE CARE - SAN DIEGO LLC,550003077,Parent Facility,9444 Waples St,San Diego,92121,37,San Diego,Not Applicable,,Open,5/6/2015 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.90162,-117.18475,6274763.06550764,1909115.89107007
722,406374537,A BETTER SOLUTION IN HOME CARE,550003192,Parent Facility,3333 Camino del Rio S,San Diego,92108,37,San Diego,Not Applicable,,Open,7/16/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.7757,-117.12138,6293830.15991931,1863133.47876997
723,406374541,LEGACY HOME HEALTH & REHABILITATION,550003278,Parent Facility,9672 Via Excelencia,San Diego,92126,37,San Diego,Not Applicable,,Open,11/10/2020 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.89875,-117.11733,6295447.42046431,1907892.85873923
724,406374543,PARAMOUNT HOSPICE,550003264,Parent Facility,11838 Bernardo Plaza Ct,San Diego,92128,37,San Diego,Not Applicable,,Open,10/15/2015 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.02036,-117.0758,6308545.02648689,1952035.49453515
725,406374544,PARAMOUNT HOME HEALTH CARE,550003265,Parent Facility,11838 Bernardo Plaza Ct,San Diego,92128,37,San Diego,Not Applicable,,Open,10/12/2015 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.02036,-117.0758,6308545.02648689,1952035.49453515
726,406374545,"DANNY'S HOME HEALTH CARE, INC.",550003324,Parent Facility,2667 Camino del Rio S,San Diego,92108,37,San Diego,Not Applicable,,Open,8/31/2017 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.76979,-117.13562,6289434.98531072,1861020.1027474
727,406374546,"ANGELICUM HOME HEALTH, INC.",550003335,Parent Facility,9434 Chesapeake Dr,San Diego,92123,37,San Diego,Not Applicable,,Open,1/5/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.83773,-117.12464,6293017.46371005,1885710.46445581
728,406374547,WINDWARD HOME HEALTH,550004925,Parent Facility,2045 1st Ave,San Diego,92101,37,San Diego,Not Applicable,,Open,8/19/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.72674,-117.16386,6280617.08037439,1845432.02040656
729,406374554,"SD HEALTH PARTNERS, INC.",550003446,Parent Facility,4545 Murphy Canyon Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,3/17/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,32.82538,-117.1192,6294650.90630931,1881203.14473031
730,406374555,VISTA HOSPICE CARE INC,550003503,Parent Facility,550 W Vista Way,Vista,92083,37,San Diego,Not Applicable,,Open,4/27/2016 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.19567,-117.25344,6254709.98815981,2016296.99658932
731,406374561,"CHARTER HOSPICE OF SAN DIEGO, LLC",550003697,Parent Facility,16955 Via del Campo,San Diego,92127,37,San Diego,Not Applicable,,Open,9/16/2020 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.01988,-117.09229,6303489.18915763,1951901.28482981
732,406374570,ELITE HEALTH CARE SYSTEMS,550003776,Parent Facility,7484 University Ave,La Mesa,91942,37,San Diego,Not Applicable,,Open,1/26/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.75855,-117.03612,6319989.35267955,1856685.38799164
733,406374571,PACIFIC POINT HOSPICE & PALLIATIVE CARE,550003858,Parent Facility,5938 Priestly Dr,Carlsbad,92008,37,San Diego,Not Applicable,,Open,4/27/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.13321,-117.27283,6248555.68452355,1993629.43496914
734,406374573,HOSPICE CARE OF THE COAST,550003955,Parent Facility,215 S Hickory St,Escondido,92025,37,San Diego,Not Applicable,,Open,9/7/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.12337,-117.07539,6308967.39440855,1989513.54884398
735,406374575,SEA COAST HOSPICE CARE INC,550003950,Parent Facility,8380 Miramar Mall,San Diego,92121,37,San Diego,Not Applicable,,Open,9/11/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.88001,-117.18291,6275257.46018814,1901248.41927223
736,406374744,"APA HOSPICE CARE, INC.",550006158,Parent Facility,501 W Broadway,San Diego,92101,37,San Diego,Not Applicable,,Open,3/29/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.71513,-117.16779,6279371.27610748,1841218.5396603
737,406374764,RBRK HEALTHCARE LLC,550006856,Parent Facility,16870 W Bernardo Dr,San Diego,92127,37,San Diego,Not Applicable,,Open,9/24/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.01964,-117.08131,6306854.04135181,1951786.95270939
738,406374800,"CHAMPION HOSPICE, LLC",550006042,Parent Facility,350 W 9th Ave,Escondido,92025,37,San Diego,Not Applicable,,Open,2/10/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.11298,-117.08021,6307461.62478231,1985744.96451764
739,406374864,"PALLIATIVE TENDER CARE, INC.",550006801,Parent Facility,8400 Miramar Rd,San Diego,92126,37,San Diego,Not Applicable,,Open,9/13/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.89204,-117.14122,6288093.80623455,1905513.37432498
740,406374976,"RAY OF LIGHT HOSPICE, INC",550007059,Parent Facility,8400 Miramar Rd,San Diego,92126,37,San Diego,Not Applicable,,Open,9/13/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.89204,-117.14122,6288093.80623455,1905513.37432498
741,406374977,"SAN DIEGO HOSPICE CARE, INC",550007060,Parent Facility,8400 Miramar Rd,San Diego,92126,37,San Diego,Not Applicable,,Open,8/20/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.89204,-117.14122,6288093.80623455,1905513.37432498
742,406375009,"MIRAMAR HOSPICE, INC.",550007269,Parent Facility,8400 Miramar Rd,San Diego,92126,37,San Diego,Not Applicable,,Open,11/22/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.89204,-117.14122,6288093.80623455,1905513.37432498
743,406375089,PROMAXHOSPICE GROUP,550007587,Parent Facility,1761 Hotel Cir S,San Diego,92108,37,San Diego,Not Applicable,,Open,12/20/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,32.75881,-117.17906,6276046.48780955,1857141.4294024
744,406375188,TAKARA HOSPICE LLC,550007706,Parent Facility,333 S Juniper St,Escondido,92025,37,San Diego,Not Applicable,,Open,12/27/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.12041,-117.07726,6308386.33881214,1988441.11824606
745,406375226,"ANGELES HOSPICE CARE, INC",550007452,Parent Facility,,,,37,San Diego,Not Applicable,,Open,12/8/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.12722,-117.08865,6304919.0432533,1990946.72904848
